label,tid,lat_lon,date_time
E,68,50.1249 3.77235,1970-01-01 07:36:08
E,68,50.1252 3.77265,1970-01-01 07:40:42
E,68,50.1252 3.77295,1970-01-01 07:41:58
E,68,50.1246 3.77325,1970-01-01 07:43:53
E,68,50.1252 3.77295,1970-01-01 07:45:49
E,68,50.1249 3.77145,1970-01-01 07:47:36
E,68,50.1252 3.77235,1970-01-01 07:49:22
E,68,50.1246 3.77385,1970-01-01 07:51:11
E,68,50.1252 3.77235,1970-01-01 07:55:31
E,68,50.1258 3.77325,1970-01-01 07:57:32
E,68,50.1246 3.77325,1970-01-01 07:59:25
E,68,50.1249 3.77415,1970-01-01 08:01:17
E,68,50.124 3.77265,1970-01-01 08:03:13
E,68,50.1252 3.77265,1970-01-01 08:05:29
E,68,50.1249 3.77415,1970-01-01 08:07:35
E,68,50.1237 3.77265,1970-01-01 08:09:37
E,68,50.1234 3.77175,1970-01-01 08:11:28
E,68,50.1405 3.76845,1970-01-01 08:13:19
E,68,50.1453 3.76965,1970-01-01 08:15:06
E,68,50.1444 3.76845,1970-01-01 08:17:08
E,68,50.1453 3.77025,1970-01-01 08:19:20
E,68,50.1447 3.76995,1970-01-01 08:21:28
E,68,50.1447 3.77145,1970-01-01 08:29:01
E,68,50.1438 3.77175,1970-01-01 08:31:43
E,68,50.1447 3.77145,1970-01-01 08:33:44
E,68,50.1456 3.77145,1970-01-01 08:35:37
E,68,50.1495 3.76905,1970-01-01 08:37:30
E,68,50.1456 3.77145,1970-01-01 08:41:25
E,68,50.1459 3.76995,1970-01-01 08:43:32
E,68,50.1462 3.76875,1970-01-01 08:45:35
E,68,50.1447 3.77085,1970-01-01 08:47:27
E,68,50.142 3.76875,1970-01-01 08:49:19
E,68,50.1414 3.77115,1970-01-01 08:51:17
E,68,50.1405 3.77055,1970-01-01 08:53:13
E,68,50.1402 3.76935,1970-01-01 08:55:11
E,68,50.1165 3.77355,1970-01-01 09:02:42
E,68,50.1189 3.77595,1970-01-01 09:04:52
E,68,50.1189 3.77505,1970-01-01 09:07:05
E,68,50.1177 3.77265,1970-01-01 09:09:14
E,68,50.1345 3.75165,1970-01-01 09:11:07
E,68,50.1348 3.75795,1970-01-01 09:13:01
E,68,50.1609 3.75855,1970-01-01 09:14:56
E,68,50.1645 3.75885,1970-01-01 09:16:53
E,68,50.163 3.75945,1970-01-01 09:22:53
E,68,50.1627 3.75765,1970-01-01 09:24:41
E,68,50.163 3.76845,1970-01-01 09:26:28
E,68,50.163 3.76755,1970-01-01 09:28:31
E,68,50.1651 3.76575,1970-01-01 09:30:42
E,68,50.1657 3.76545,1970-01-01 09:32:53
E,68,50.1642 3.75585,1970-01-01 09:36:37
E,68,50.1654 3.75795,1970-01-01 09:40:27
E,68,50.1786 3.75705,1970-01-01 09:44:26
E,68,50.1795 3.75615,1970-01-01 09:46:27
E,68,50.1783 3.75615,1970-01-01 09:48:20
E,68,50.1792 3.75825,1970-01-01 10:09:26
E,68,50.1813 3.75825,1970-01-01 10:13:16
E,68,50.1822 3.75435,1970-01-01 10:15:05
E,68,50.1864 3.74925,1970-01-01 10:19:21
E,68,50.1864 3.74895,1970-01-01 10:21:28
E,68,50.1849 3.75105,1970-01-01 10:23:24
E,68,50.1846 3.75315,1970-01-01 10:25:20
E,68,50.1849 3.74685,1970-01-01 10:27:19
E,68,50.1843 3.74685,1970-01-01 10:29:19
E,68,50.1837 3.74775,1970-01-01 10:31:22
E,68,50.1828 3.74835,1970-01-01 10:33:26
E,68,50.1846 3.74175,1970-01-01 10:37:20
E,68,50.1864 3.74235,1970-01-01 10:39:16
E,68,50.1861 3.74205,1970-01-01 10:41:25
E,68,50.187 3.74235,1970-01-01 10:43:41
E,68,50.1855 3.74265,1970-01-01 10:45:48
E,68,50.1849 3.74235,1970-01-01 10:47:44
E,68,50.1843 3.74715,1970-01-01 10:49:38
E,68,50.1849 3.74835,1970-01-01 10:51:37
E,68,50.1828 3.74835,1970-01-01 10:55:39
E,68,50.1813 3.74895,1970-01-01 10:57:43
E,68,50.1846 3.75195,1970-01-01 10:59:39
E,68,50.1831 3.75375,1970-01-01 11:01:34
E,68,50.1846 3.75405,1970-01-01 11:03:25
E,68,50.1858 3.75765,1970-01-01 11:05:38
E,68,50.1822 3.75825,1970-01-01 11:11:58
E,68,50.1807 3.75615,1970-01-01 11:13:53
E,68,50.1786 3.75765,1970-01-01 11:15:53
E,68,50.1798 3.76365,1970-01-01 11:17:52
E,68,50.1801 3.76305,1970-01-01 11:19:55
E,68,50.1804 3.76275,1970-01-01 11:21:55
E,68,50.1804 3.76095,1970-01-01 11:23:55
E,68,50.1849 3.76395,1970-01-01 11:25:49
E,68,50.1849 3.76095,1970-01-01 11:27:41
E,68,50.1858 3.76245,1970-01-01 11:29:49
E,68,50.1849 3.76065,1970-01-01 11:32:05
E,68,50.181 3.75735,1970-01-01 11:34:08
E,68,50.1801 3.75675,1970-01-01 11:36:06
E,68,50.1789 3.75705,1970-01-01 11:38:05
E,68,50.1798 3.75825,1970-01-01 11:40:05
E,68,50.1783 3.75795,1970-01-01 11:42:08
E,68,50.1783 3.75645,1970-01-01 11:44:10
E,68,50.1795 3.74835,1970-01-01 11:50:07
E,68,50.1795 3.74865,1970-01-01 11:52:06
C,73,50.145 3.76365,1970-01-01 00:00:00
C,73,50.1459 3.76515,1970-01-01 00:02:14
C,73,50.1432 3.76455,1970-01-01 00:04:11
C,73,50.1447 3.76485,1970-01-01 00:06:08
C,73,50.1453 3.76485,1970-01-01 00:10:31
C,73,50.1447 3.76605,1970-01-01 00:14:54
C,73,50.1456 3.76515,1970-01-01 00:16:56
C,73,50.1465 3.76575,1970-01-01 00:18:57
C,73,50.1474 3.76005,1970-01-01 00:22:44
C,73,50.1465 3.75975,1970-01-01 00:24:40
C,73,50.1486 3.75975,1970-01-01 00:26:34
C,73,50.1462 3.76305,1970-01-01 00:28:22
C,73,50.1447 3.76485,1970-01-01 00:30:09
C,73,50.145 3.76545,1970-01-01 00:32:00
C,73,50.1465 3.76575,1970-01-01 00:38:19
C,73,50.1447 3.75915,1970-01-01 00:40:13
C,73,50.1447 3.75945,1970-01-01 00:42:04
C,73,50.1465 3.75945,1970-01-01 00:43:59
C,73,50.1477 3.75645,1970-01-01 00:46:25
C,73,50.1486 3.75555,1970-01-01 00:48:23
C,73,50.1477 3.75555,1970-01-01 00:50:23
C,73,50.1495 3.75405,1970-01-01 00:52:15
C,73,50.1492 3.75555,1970-01-01 00:54:05
C,73,50.1492 3.75525,1970-01-01 00:55:53
C,73,50.1495 3.75525,1970-01-01 00:57:58
C,73,50.1492 3.75675,1970-01-01 01:00:11
C,73,50.1495 3.75555,1970-01-01 01:02:13
C,73,50.1498 3.75375,1970-01-01 01:04:03
C,73,50.1495 3.75405,1970-01-01 01:05:56
C,73,50.1495 3.75405,1970-01-01 01:07:51
C,73,50.1495 3.75405,1970-01-01 01:10:01
C,73,50.1492 3.76005,1970-01-01 01:12:31
C,73,50.1495 3.75945,1970-01-01 01:14:32
C,73,50.1498 3.76035,1970-01-01 01:16:23
C,73,50.145 3.76425,1970-01-01 01:18:14
C,73,50.145 3.76485,1970-01-01 01:20:05
C,73,50.1444 3.76395,1970-01-01 01:22:12
C,73,50.145 3.76425,1970-01-01 01:24:21
C,73,50.1402 3.76695,1970-01-01 01:28:14
C,73,50.1405 3.76815,1970-01-01 01:30:07
C,73,50.1396 3.76755,1970-01-01 01:32:03
C,73,50.1444 3.76545,1970-01-01 01:34:01
C,73,50.145 3.76425,1970-01-01 01:35:58
C,73,50.145 3.76425,1970-01-01 01:37:57
C,73,50.1444 3.76455,1970-01-01 01:39:50
C,73,50.1414 3.76035,1970-01-01 01:41:40
C,73,50.145 3.76455,1970-01-01 01:43:29
C,73,50.1447 3.76335,1970-01-01 01:45:41
C,73,50.1447 3.76395,1970-01-01 01:47:55
C,73,50.145 3.76455,1970-01-01 01:50:02
C,73,50.1417 3.76395,1970-01-01 01:51:53
C,73,50.1447 3.76455,1970-01-01 01:53:48
C,73,50.145 3.76455,1970-01-01 01:55:44
C,73,50.1483 3.76665,1970-01-01 01:57:42
C,73,50.145 3.76425,1970-01-01 01:59:43
C,73,50.1465 3.76185,1970-01-01 02:01:47
C,73,50.1456 3.76245,1970-01-01 02:03:39
C,73,50.145 3.76455,1970-01-01 02:05:28
C,73,50.1441 3.76365,1970-01-01 02:07:14
C,73,50.1441 3.76365,1970-01-01 02:09:20
C,73,50.1444 3.76425,1970-01-01 02:11:31
C,73,50.1444 3.76425,1970-01-01 02:13:38
C,73,50.1417 3.76155,1970-01-01 02:15:30
C,73,50.1417 3.76065,1970-01-01 02:17:23
C,73,50.1417 3.76095,1970-01-01 02:19:19
C,73,50.1432 3.75795,1970-01-01 02:21:16
C,73,50.1474 3.76425,1970-01-01 02:23:16
C,73,50.1489 3.76515,1970-01-01 02:25:16
C,73,50.1486 3.76605,1970-01-01 02:27:15
C,73,50.1486 3.76665,1970-01-01 02:29:07
C,73,50.1465 3.76455,1970-01-01 02:31:00
C,73,50.1465 3.76485,1970-01-01 02:32:58
C,73,50.1459 3.76425,1970-01-01 02:35:01
C,73,50.1459 3.76425,1970-01-01 02:37:15
C,73,50.1468 3.76455,1970-01-01 02:39:08
C,73,50.1468 3.76455,1970-01-01 02:41:04
C,73,50.145 3.76485,1970-01-01 02:43:02
C,73,50.1438 3.75705,1970-01-01 02:44:59
C,73,50.1495 3.75525,1970-01-01 02:47:04
C,73,50.1477 3.75315,1970-01-01 02:50:13
C,73,50.1477 3.75435,1970-01-01 02:52:07
C,73,50.1468 3.75405,1970-01-01 02:54:02
C,73,50.1477 3.75405,1970-01-01 02:55:52
C,73,50.1477 3.75495,1970-01-01 02:57:59
C,73,50.1477 3.75405,1970-01-01 03:00:11
C,73,50.1477 3.75375,1970-01-01 03:02:15
C,73,50.1462 3.75435,1970-01-01 03:04:10
C,73,50.1456 3.75435,1970-01-01 03:06:07
C,73,50.1459 3.75435,1970-01-01 03:08:07
C,73,50.1477 3.75345,1970-01-01 03:10:08
C,73,50.1486 3.75105,1970-01-01 03:14:15
C,73,50.1486 3.75315,1970-01-01 03:16:12
C,73,50.1483 3.75405,1970-01-01 03:18:07
C,73,50.148 3.75495,1970-01-01 03:20:03
C,73,50.148 3.75435,1970-01-01 03:22:16
C,73,50.1477 3.75465,1970-01-01 03:24:31
C,73,50.1474 3.75375,1970-01-01 03:26:34
C,73,50.1498 3.75585,1970-01-01 03:28:30
C,73,50.1498 3.75495,1970-01-01 03:30:25
C,73,50.1495 3.75495,1970-01-01 03:32:26
C,73,50.1453 3.76515,1970-01-01 03:34:27
C,73,50.1489 3.77085,1970-01-01 03:36:26
C,73,50.1495 3.77145,1970-01-01 03:38:30
C,73,50.1489 3.77235,1970-01-01 03:40:27
C,73,50.1489 3.77235,1970-01-01 03:42:20
C,73,50.1489 3.77265,1970-01-01 03:44:13
C,73,50.1495 3.77655,1970-01-01 03:46:28
C,73,50.1483 3.77205,1970-01-01 03:48:46
C,73,50.1465 3.77295,1970-01-01 03:50:50
C,73,50.1477 3.77295,1970-01-01 03:52:46
C,73,50.1483 3.77325,1970-01-01 03:54:41
C,73,50.148 3.77475,1970-01-01 03:56:40
C,73,50.1486 3.77235,1970-01-01 04:00:42
C,73,50.1483 3.77295,1970-01-01 04:02:43
C,73,50.151 3.76815,1970-01-01 04:04:43
C,73,50.1513 3.76395,1970-01-01 04:06:36
C,73,50.151 3.76425,1970-01-01 04:08:29
C,73,50.1513 3.76395,1970-01-01 04:10:38
C,73,50.1516 3.76455,1970-01-01 04:12:55
C,73,50.1525 3.76695,1970-01-01 04:14:54
C,73,50.1528 3.76785,1970-01-01 04:16:54
C,73,50.1528 3.76935,1970-01-01 04:18:53
C,73,50.1546 3.76995,1970-01-01 04:20:53
C,73,50.1498 3.76635,1970-01-01 04:22:56
C,73,50.1495 3.76635,1970-01-01 04:24:59
C,73,50.1486 3.76485,1970-01-01 04:27:01
C,73,50.1492 3.76665,1970-01-01 04:28:58
C,73,50.1459 3.76485,1970-01-01 04:30:55
C,73,50.1462 3.76665,1970-01-01 04:32:56
C,76,50.1465 3.77085,1970-01-01 00:00:00
C,76,50.145 3.76035,1970-01-01 00:31:28
C,76,50.1483 3.76515,1970-01-01 01:09:31
C,76,50.1594 3.76755,1970-01-01 02:06:46
C,76,50.1561 3.77415,1970-01-01 03:17:52
C,76,50.1555 3.77625,1970-01-01 03:25:51
C,76,50.154 3.77595,1970-01-01 03:29:49
C,76,50.1534 3.77565,1970-01-01 03:46:05
C,76,50.1555 3.77475,1970-01-01 04:10:18
C,76,50.1561 3.76635,1970-01-01 04:18:22
C,79,50.1555 3.76965,1970-01-01 00:00:00
C,79,50.1489 3.76605,1970-01-01 00:07:50
C,79,50.1495 3.76575,1970-01-01 00:09:45
C,79,50.1495 3.76575,1970-01-01 00:11:38
C,79,50.1507 3.76455,1970-01-01 00:13:26
C,79,50.1495 3.76755,1970-01-01 00:15:11
C,79,50.1498 3.76905,1970-01-01 00:17:08
C,79,50.1495 3.76845,1970-01-01 00:19:19
C,79,50.1495 3.76695,1970-01-01 00:21:29
C,79,50.1501 3.76935,1970-01-01 00:23:24
C,79,50.163 3.76725,1970-01-01 00:25:17
C,79,50.163 3.76965,1970-01-01 00:27:11
C,79,50.1618 3.76635,1970-01-01 00:29:06
C,79,50.1591 3.76335,1970-01-01 00:31:29
C,79,50.157 3.76335,1970-01-01 00:33:30
C,79,50.1564 3.76395,1970-01-01 00:35:29
C,79,50.1549 3.76425,1970-01-01 00:37:19
C,79,50.157 3.76455,1970-01-01 00:39:08
C,79,50.157 3.76485,1970-01-01 00:40:59
C,79,50.157 3.76635,1970-01-01 00:43:05
C,79,50.157 3.76575,1970-01-01 00:45:20
C,79,50.1567 3.76395,1970-01-01 00:47:17
C,79,50.157 3.76395,1970-01-01 00:49:10
C,79,50.1564 3.76395,1970-01-01 00:51:02
C,79,50.1555 3.76425,1970-01-01 00:52:57
C,79,50.1543 3.76365,1970-01-01 00:55:07
C,79,50.1558 3.76455,1970-01-01 00:57:37
C,79,50.1549 3.76245,1970-01-01 00:59:37
C,79,50.1549 3.76335,1970-01-01 01:01:29
C,79,50.154 3.77205,1970-01-01 01:03:18
C,79,50.1543 3.77145,1970-01-01 01:05:13
C,79,50.154 3.77055,1970-01-01 01:07:20
C,79,50.154 3.77025,1970-01-01 01:09:30
C,79,50.1543 3.77025,1970-01-01 01:11:26
C,79,50.1549 3.76995,1970-01-01 01:13:18
C,79,50.1546 3.76935,1970-01-01 01:15:14
C,79,50.1546 3.76935,1970-01-01 01:17:09
C,79,50.1573 3.76725,1970-01-01 01:19:07
C,79,50.157 3.76725,1970-01-01 01:21:04
C,79,50.1609 3.75945,1970-01-01 01:23:02
C,79,50.1609 3.75855,1970-01-01 01:24:53
C,79,50.1621 3.75825,1970-01-01 01:26:43
C,79,50.1612 3.75705,1970-01-01 01:28:37
C,79,50.1615 3.75795,1970-01-01 01:30:50
C,79,50.1618 3.75705,1970-01-01 01:35:05
C,79,50.1624 3.75135,1970-01-01 01:37:00
C,79,50.1627 3.74925,1970-01-01 01:38:53
C,79,50.163 3.75045,1970-01-01 01:40:52
C,79,50.1681 3.75525,1970-01-01 01:42:48
C,79,50.1666 3.75585,1970-01-01 01:44:52
C,79,50.1669 3.75615,1970-01-01 01:46:53
C,79,50.169 3.75495,1970-01-01 01:48:43
C,79,50.1717 3.76455,1970-01-01 01:50:31
C,79,50.172 3.76575,1970-01-01 01:52:21
C,79,50.1714 3.76395,1970-01-01 01:54:28
C,79,50.1717 3.76485,1970-01-01 01:58:43
C,79,50.1711 3.75885,1970-01-01 02:00:35
C,79,50.1717 3.76215,1970-01-01 02:02:29
C,79,50.1714 3.76245,1970-01-01 02:04:23
C,79,50.1714 3.76005,1970-01-01 02:06:23
C,79,50.1693 3.76365,1970-01-01 02:08:23
C,79,50.169 3.76365,1970-01-01 02:10:23
C,79,50.1681 3.76365,1970-01-01 02:12:20
C,79,50.1642 3.76845,1970-01-01 02:14:13
C,79,50.1618 3.76485,1970-01-01 02:16:04
C,79,50.1624 3.76575,1970-01-01 02:18:06
C,79,50.1624 3.76515,1970-01-01 02:20:09
C,79,50.1621 3.76425,1970-01-01 02:22:22
C,79,50.1624 3.76185,1970-01-01 02:24:13
C,79,50.1573 3.76695,1970-01-01 02:26:09
C,79,50.1573 3.76725,1970-01-01 02:28:07
C,79,50.1477 3.75585,1970-01-01 02:30:07
C,79,50.1495 3.75495,1970-01-01 02:32:48
C,79,50.1474 3.75465,1970-01-01 02:35:18
C,79,50.148 3.75375,1970-01-01 02:37:13
C,79,50.1495 3.75405,1970-01-01 02:39:05
C,79,50.1501 3.75585,1970-01-01 02:41:00
C,79,50.1498 3.75465,1970-01-01 02:43:08
C,79,50.1495 3.75375,1970-01-01 02:45:20
C,79,50.1507 3.75345,1970-01-01 02:47:20
C,79,50.1498 3.75345,1970-01-01 02:49:14
C,79,50.1498 3.75225,1970-01-01 02:53:14
C,79,50.1501 3.75255,1970-01-01 02:55:16
C,79,50.1483 3.75135,1970-01-01 02:59:20
C,79,50.1492 3.75315,1970-01-01 03:03:11
C,79,50.1507 3.75225,1970-01-01 03:05:11
C,79,50.1507 3.75225,1970-01-01 03:07:24
C,79,50.1507 3.75285,1970-01-01 03:09:41
C,79,50.1498 3.75135,1970-01-01 03:11:40
C,79,50.1486 3.75285,1970-01-01 03:15:32
C,79,50.1489 3.75285,1970-01-01 03:17:33
C,79,50.1468 3.77115,1970-01-01 03:19:34
C,79,50.1486 3.77115,1970-01-01 03:21:32
C,79,50.1501 3.77025,1970-01-01 03:23:36
C,79,50.1519 3.77475,1970-01-01 03:25:33
C,79,50.1528 3.77685,1970-01-01 03:27:23
C,79,50.1525 3.77685,1970-01-01 03:31:38
C,79,50.1528 3.77715,1970-01-01 03:33:56
C,79,50.1546 3.77655,1970-01-01 03:35:55
C,79,50.1549 3.77685,1970-01-01 03:37:50
C,79,50.1552 3.77745,1970-01-01 03:39:47
C,79,50.1543 3.77745,1970-01-01 03:41:47
C,79,50.1552 3.77745,1970-01-01 03:43:46
C,79,50.1546 3.77685,1970-01-01 03:45:48
C,79,50.1513 3.77205,1970-01-01 03:47:50
C,79,50.1516 3.77505,1970-01-01 03:49:47
C,79,50.1528 3.77685,1970-01-01 03:51:39
C,79,50.1528 3.77685,1970-01-01 03:53:37
C,79,50.1528 3.77655,1970-01-01 03:55:47
C,79,50.1528 3.77625,1970-01-01 03:58:04
C,79,50.1546 3.77445,1970-01-01 03:59:59
C,79,50.157 3.76695,1970-01-01 04:02:01
C,79,50.157 3.76695,1970-01-01 04:03:59
C,79,50.1567 3.76695,1970-01-01 04:06:00
C,79,50.157 3.76695,1970-01-01 04:08:02
C,79,50.1594 3.76845,1970-01-01 04:10:06
C,79,50.1588 3.76725,1970-01-01 04:12:07
C,79,50.1585 3.76395,1970-01-01 04:14:04
C,79,50.1624 3.76485,1970-01-01 04:15:59
C,79,50.1618 3.76455,1970-01-01 04:18:06
C,82,50.1591 3.76905,1970-01-01 00:00:00
C,82,50.1594 3.77025,1970-01-01 00:01:56
C,82,50.1591 3.76875,1970-01-01 00:03:56
C,82,50.1591 3.76995,1970-01-01 00:06:08
C,82,50.1588 3.76665,1970-01-01 00:08:23
C,82,50.1588 3.76815,1970-01-01 00:10:37
C,82,50.1579 3.76755,1970-01-01 00:12:42
C,82,50.1615 3.75975,1970-01-01 00:14:43
C,82,50.1624 3.75735,1970-01-01 00:17:19
C,82,50.1627 3.75525,1970-01-01 00:18:34
C,82,50.1621 3.75645,1970-01-01 00:20:28
C,82,50.1648 3.75765,1970-01-01 00:22:25
C,82,50.1657 3.75585,1970-01-01 00:24:15
C,82,50.151 3.76335,1970-01-01 04:12:40
C,82,50.1546 3.75945,1970-01-01 04:14:41
C,82,50.1534 3.75315,1970-01-01 04:16:41
C,82,50.1555 3.75225,1970-01-01 04:18:40
C,82,50.1555 3.75075,1970-01-01 04:20:44
C,82,50.1552 3.75105,1970-01-01 04:22:49
C,82,50.1552 3.75255,1970-01-01 04:24:46
C,82,50.1534 3.75375,1970-01-01 04:28:37
C,82,50.1528 3.75195,1970-01-01 04:30:50
C,84,50.1588 3.76485,1970-01-01 00:00:00
C,84,50.1558 3.76785,1970-01-01 00:02:14
C,84,50.1543 3.77505,1970-01-01 00:04:11
C,84,50.1534 3.76995,1970-01-01 00:06:09
C,84,50.1528 3.76935,1970-01-01 00:08:14
C,84,50.1531 3.76905,1970-01-01 00:12:46
C,84,50.1522 3.76785,1970-01-01 00:14:54
C,84,50.1531 3.76485,1970-01-01 00:16:56
C,84,50.1534 3.76155,1970-01-01 00:18:58
C,84,50.1537 3.76065,1970-01-01 00:22:45
C,84,50.1528 3.76065,1970-01-01 00:24:41
C,84,50.1504 3.76245,1970-01-01 00:26:36
C,84,50.1495 3.76455,1970-01-01 00:28:23
C,84,50.1486 3.76755,1970-01-01 00:30:11
C,84,50.1504 3.76815,1970-01-01 00:32:00
C,84,50.1501 3.76785,1970-01-01 00:36:19
C,84,50.1501 3.76695,1970-01-01 00:38:20
C,84,50.1537 3.76665,1970-01-01 00:40:13
C,84,50.1534 3.76575,1970-01-01 00:42:05
C,84,50.1528 3.76575,1970-01-01 00:44:01
C,84,50.154 3.76125,1970-01-01 00:46:26
C,84,50.1525 3.76095,1970-01-01 00:48:24
C,84,50.1555 3.76395,1970-01-01 00:50:25
C,84,50.1573 3.76695,1970-01-01 00:52:17
C,84,50.1522 3.76335,1970-01-01 00:54:07
C,84,50.1519 3.76275,1970-01-01 00:55:53
C,84,50.1525 3.76365,1970-01-01 00:57:58
C,84,50.1525 3.76515,1970-01-01 01:00:10
C,84,50.1525 3.76335,1970-01-01 01:02:16
C,84,50.1552 3.76455,1970-01-01 01:04:04
C,84,50.1561 3.76485,1970-01-01 01:05:57
C,84,50.1564 3.76515,1970-01-01 01:07:52
C,84,50.157 3.76695,1970-01-01 01:10:01
C,84,50.157 3.76725,1970-01-01 01:12:33
C,84,50.1573 3.76755,1970-01-01 01:14:33
C,84,50.1576 3.76725,1970-01-01 01:16:25
C,84,50.1543 3.76755,1970-01-01 01:18:18
C,84,50.1543 3.76785,1970-01-01 01:20:07
C,84,50.154 3.76815,1970-01-01 01:22:13
C,84,50.154 3.76755,1970-01-01 01:24:21
C,84,50.154 3.76755,1970-01-01 01:26:24
C,84,50.1531 3.76455,1970-01-01 01:28:15
C,84,50.1537 3.76365,1970-01-01 01:30:07
C,84,50.154 3.76395,1970-01-01 01:32:04
C,84,50.1561 3.76485,1970-01-01 01:34:02
C,84,50.157 3.76695,1970-01-01 01:35:59
C,84,50.1573 3.76695,1970-01-01 01:37:59
C,84,50.157 3.76515,1970-01-01 01:39:52
C,84,50.1525 3.76575,1970-01-01 01:41:42
C,84,50.1531 3.76965,1970-01-01 01:43:31
C,84,50.1534 3.76965,1970-01-01 01:45:41
C,84,50.1531 3.76965,1970-01-01 01:47:55
C,84,50.1534 3.76995,1970-01-01 01:50:03
C,84,50.1531 3.77115,1970-01-01 01:51:55
C,84,50.1534 3.77175,1970-01-01 01:53:49
C,84,50.1528 3.77235,1970-01-01 01:55:45
C,84,50.1525 3.77295,1970-01-01 01:57:43
C,84,50.1516 3.77175,1970-01-01 01:59:43
C,84,50.1513 3.77115,1970-01-01 02:01:47
C,84,50.1504 3.76935,1970-01-01 02:03:41
C,84,50.1489 3.76395,1970-01-01 02:05:29
C,84,50.1492 3.76395,1970-01-01 02:07:17
C,84,50.1492 3.76275,1970-01-01 02:09:20
C,84,50.1495 3.76305,1970-01-01 02:11:31
C,84,50.1495 3.76305,1970-01-01 02:13:40
C,84,50.1477 3.76485,1970-01-01 02:15:32
C,84,50.1426 3.76305,1970-01-01 02:17:25
C,84,50.142 3.76485,1970-01-01 02:19:20
C,84,50.1411 3.76605,1970-01-01 02:21:16
C,84,50.1429 3.76845,1970-01-01 02:25:16
C,84,50.1438 3.76575,1970-01-01 02:27:16
C,84,50.145 3.76455,1970-01-01 02:29:08
C,84,50.145 3.76485,1970-01-01 02:31:01
C,84,50.1453 3.76635,1970-01-01 02:32:58
C,84,50.145 3.76545,1970-01-01 02:35:02
C,84,50.1453 3.76785,1970-01-01 02:37:14
C,84,50.1432 3.75825,1970-01-01 02:39:10
C,84,50.1462 3.75435,1970-01-01 02:41:04
C,84,50.148 3.75405,1970-01-01 02:43:04
C,84,50.1483 3.75435,1970-01-01 02:45:01
C,84,50.1471 3.75405,1970-01-01 02:50:14
C,84,50.1477 3.75465,1970-01-01 02:52:08
C,84,50.1474 3.75585,1970-01-01 02:54:03
C,84,50.1459 3.75525,1970-01-01 02:55:53
C,84,50.1459 3.75525,1970-01-01 02:57:59
C,84,50.1459 3.75495,1970-01-01 03:00:11
C,84,50.1462 3.75525,1970-01-01 03:02:16
C,84,50.1468 3.75555,1970-01-01 03:04:12
C,84,50.1459 3.75495,1970-01-01 03:06:08
C,84,50.1456 3.75465,1970-01-01 03:08:08
C,84,50.1456 3.75585,1970-01-01 03:10:09
C,84,50.1465 3.75525,1970-01-01 03:12:11
C,84,50.1468 3.75525,1970-01-01 03:14:15
C,84,50.1465 3.75495,1970-01-01 03:16:13
C,84,50.1441 3.75675,1970-01-01 03:18:08
C,84,50.145 3.75525,1970-01-01 03:20:04
C,84,50.145 3.75645,1970-01-01 03:22:15
C,84,50.1447 3.75495,1970-01-01 03:24:31
C,84,50.1447 3.75555,1970-01-01 03:26:35
C,84,50.1498 3.75375,1970-01-01 03:28:32
C,84,50.1495 3.75375,1970-01-01 03:30:26
C,84,50.1498 3.75345,1970-01-01 03:32:26
C,84,50.1453 3.76455,1970-01-01 03:34:28
C,84,50.1492 3.76935,1970-01-01 03:36:28
C,84,50.1501 3.76935,1970-01-01 03:38:31
C,84,50.1522 3.76785,1970-01-01 03:40:28
C,84,50.1528 3.76695,1970-01-01 03:42:22
C,84,50.1531 3.77025,1970-01-01 03:44:13
C,84,50.1531 3.77025,1970-01-01 03:46:27
C,84,50.1531 3.77145,1970-01-01 03:48:46
C,84,50.1543 3.77175,1970-01-01 03:50:50
C,84,50.1558 3.77205,1970-01-01 03:52:47
C,84,50.1561 3.77325,1970-01-01 03:54:41
C,84,50.1543 3.77175,1970-01-01 03:56:41
C,84,50.154 3.77175,1970-01-01 03:58:40
C,84,50.1513 3.77535,1970-01-01 04:00:43
C,84,50.1513 3.77445,1970-01-01 04:04:43
C,84,50.1525 3.77625,1970-01-01 04:06:37
C,84,50.1537 3.77655,1970-01-01 04:08:30
C,84,50.1528 3.77685,1970-01-01 04:10:38
C,84,50.1528 3.77475,1970-01-01 04:12:55
C,84,50.1543 3.77535,1970-01-01 04:14:56
C,84,50.1579 3.76905,1970-01-01 04:16:55
C,84,50.1573 3.76755,1970-01-01 04:18:54
C,84,50.1573 3.76725,1970-01-01 04:20:54
C,84,50.1582 3.76695,1970-01-01 04:22:56
C,84,50.1582 3.76785,1970-01-01 04:24:59
C,84,50.157 3.76695,1970-01-01 04:27:02
C,84,50.1558 3.76545,1970-01-01 04:29:00
C,84,50.1534 3.76185,1970-01-01 04:30:55
C,84,50.1534 3.76305,1970-01-01 04:32:56
C,85,50.1576 3.76965,1970-01-01 00:00:00
C,85,50.154 3.77265,1970-01-01 00:06:07
C,85,50.1585 3.77715,1970-01-01 00:22:41
C,85,50.1585 3.77715,1970-01-01 00:24:37
C,85,50.1597 3.77565,1970-01-01 00:26:30
C,85,50.1594 3.77415,1970-01-01 00:28:17
C,85,50.1591 3.78105,1970-01-01 00:32:01
C,85,50.1594 3.78135,1970-01-01 00:34:11
C,85,50.1603 3.78075,1970-01-01 00:38:16
C,85,50.1612 3.77895,1970-01-01 00:40:10
